Stkcd,Accper,total_assets,tptal_liability,total_equity,operating profit
538,2014-12-31,16341340193.5,5046219006.97,11295121186.53,2829825545.49
538,2015-06-30,17683864487.04,5141675000.19,12542189486.85,1438612103.24
538,2015-12-31,19290940366.09,5763135043.75,13527805322.34,3168241317.67
538,2016-06-30,21474305512.86,7186140508.43,14288165004.43,1574546283.98
538,2016-12-31,24586646034.03,8743119408.89,15843526625.14,3319829663.97
538,2017-06-30,26042482296.23,8643897811.02,17398584485.21,1801955099.21
538,2017-12-31,27702530540.34,9559613057.27,18142917483.07,3620723532.36
538,2018-06-30,29592361118.02,9802774364.73,19789586753.29,1888279402.21
539,2014-06-30,67629110307.0,41738437291.0,25890673016.0,2969469745.0
539,2014-12-31,69084825852.0,41300606143.0,27784219709.0,5641336977.0
539,2015-06-30,72519761442.0,43979248614.0,28540512828.0,2956389521.0
539,2015-12-31,71919934143.0,41697738746.0,30222195397.0,5713304625.0
539,2016-06-30,72041344364.0,42887098222.0,29154246142.0,1468253536.0
539,2016-12-31,70677003760.0,41340438998.0,29336564762.0,2022511842.0
539,2017-06-30,70230573061.0,41323185580.0,28907387481.0,458775692.0
539,2017-12-31,71007415323.0,41304555310.0,29702860013.0,1554637875.0
539,2018-06-30,72817272539.0,43308197231.0,29509075308.0,989892233.0
540,2014-06-30,39463955871.08,35169441462.64,4294514408.44,857464379.37
540,2014-12-31,43394959111.93,35759638354.37,7635320757.56,1664860546.27
540,2015-06-30,43248342953.11,34487985263.74,8760357689.37,1584611837.19
540,2015-12-31,55400145908.81,42441956954.91,12958188953.9,2687296144.47
540,2016-06-30,50868709441.66,36929282868.79,13939426572.87,1940162153.25
540,2016-12-31,71159272910.11,55582872929.53,15576399980.58,3419997339.16
540,2017-06-30,73294644752.27,56969873252.69,16324771499.58,1589543370.34
540,2017-12-31,108504831281.49,89434265254.87,19070566026.62,2405283616.25
540,2018-06-30,77828289919.96,54944346280.67,22883943639.29,7884941344.03
541,2014-06-30,3673046108.98,704092622.68,2968953486.3,225739586.85
541,2014-12-31,3736704336.4,642204417.16,3094499919.24,370187817.71
541,2015-06-30,5314427371.16,942859297.74,4371568073.42,136440825.83
541,2015-12-31,6048296432.78,990556213.73,5057740219.05,179678916.21
541,2016-06-30,6502583732.09,1107622384.47,5394961347.62,249380279.91
541,2016-12-31,6100169400.3,1094694756.74,5005474643.56,1282114895.81
541,2017-06-30,5773132610.86,1047043324.48,4726089286.38,273229855.4
541,2017-12-31,5675811824.29,876176704.5,4799635119.79,877711143.23
541,2018-06-30,5238861184.94,948558444.62,4290302740.32,277740724.18
543,2014-06-30,21868101223.82,11752302130.62,10115799093.2,1056475012.27
543,2014-12-31,22981629711.25,10467567093.22,12514062618.03,2093050847.6
543,2015-06-30,23648956181.2,10173560514.24,13475395666.96,1465241405.1
543,2015-12-31,22779148707.87,9678376976.77,13100771731.1,2437182449.58
543,2016-06-30,22926473296.69,10608767612.04,12317705684.65,854079187.34
543,2016-12-31,27085553384.36,12206970861.64,14878582522.72,1390407476.37
543,2017-06-30,26277239321.07,12218693269.11,14058546051.96,-152008151.66
543,2017-12-31,26547647317.01,12763480611.04,13784166705.97,130759693.77
543,2018-06-30,25914838768.82,12703592543.02,13211246225.8,154679744.79
544,2014-06-30,1981203837.43,1109538970.49,871664866.94,40618958.52
544,2014-12-31,2295876066.9,1392997038.91,902879027.99,56741166.66
544,2015-06-30,2335058424.27,1403545538.32,931512885.95,43575213.66
544,2015-12-31,2418820072.04,1422486774.07,996333297.97,73769465.91
544,2016-06-30,5571823051.84,1381223209.39,4190599842.45,95736598.05
544,2016-12-31,6203327119.41,945259177.54,5258067941.87,213936830.62
544,2017-06-30,6243269143.32,841532884.24,5401736259.08,186937600.88
544,2017-12-31,6760883156.17,1185601931.36,5575281224.81,342269758.35
544,2018-06-30,6988856332.6,1388106933.57,5600749399.03,196349296.37
545,2014-06-30,1217707418.01,442364393.09,775343024.92,9491175.54
545,2014-12-31,2114500178.71,490546823.74,1623953354.97,18957089.31
545,2015-06-30,2396509549.61,707459759.5,1689049790.11,69215005.13
545,2015-12-31,2524831889.45,759608763.05,1765223126.4,109716125.3
545,2016-06-30,2443117844.37,669053969.89,1774063874.48,31385014.88
545,2016-12-31,2695952853.15,792914958.85,1903037894.3,126410950.15
545,2017-06-30,2655627495.13,720795401.73,1934832093.4,109317830.2
545,2017-12-31,2752234948.98,748357527.68,2003877421.3,203835254.46
545,2018-06-30,3058615715.45,1046180367.01,2012435348.44,77794399.18
546,2014-06-30,260433432.29,59084666.93,201348765.36,-5140493.33
546,2014-12-31,4089621345.33,2376983237.65,1712638107.68,199650378.15
546,2015-06-30,4076134971.25,2358492825.47,1717642145.78,-1026639.44
546,2015-12-31,4374184363.66,2376510898.56,1997673465.1,312863216.31
546,2016-06-30,4454368129.69,2381377726.16,2072990403.53,113630433.35
546,2016-12-31,5119966845.59,2790016513.38,2329950332.21,381495194.16
546,2017-06-30,4972890180.18,2821953768.84,2150936411.34,102855463.51
546,2017-12-31,7990548658.19,4123981472.61,3866567185.58,470460824.85
546,2018-06-30,8142974088.49,4065923119.13,4077050969.36,272216905.37
547,2014-06-30,3256752490.96,1062301834.44,2194450656.52,92221214.17
547,2014-12-31,3482695308.45,1047273776.74,2435421531.71,260384339.72
547,2015-06-30,4199277056.88,1652701368.91,2546575687.97,209808322.55
547,2015-12-31,6785043600.66,1283353272.16,5501690328.5,243246947.73
547,2016-06-30,6792549257.28,1263209062.03,5529340195.25,135821865.47
547,2016-12-31,6945476245.98,1551292112.78,5394184133.2,324064805.83
547,2017-06-30,7212660526.14,1718015180.13,5494645346.01,145592481.59
547,2017-12-31,7622226058.82,1944769292.1,5677456766.72,343254638.68
547,2018-06-30,7628002296.02,1790133029.55,5837869266.47,204940313.28
548,2014-06-30,1939509303.67,427433299.93,1512076003.74,18149381.75
548,2014-12-31,1942364463.63,425423130.4,1516941333.23,30247894.95
548,2015-06-30,2018815732.67,530601191.1,1488214541.57,2341312.23
548,2015-12-31,2058391907.3,562157088.27,1496234819.03,18262323.56
548,2016-06-30,2310074303.42,771982408.66,1538091894.76,57007790.47
548,2016-12-31,2374978643.4,828730597.43,1546248045.97,16283570.8
548,2017-06-30,2088827315.35,421612181.64,1667215133.71,164146379.76
548,2017-12-31,2081334058.31,447132992.8,1634201065.51,163407839.29
548,2018-06-30,2043076876.49,418023606.68,1625053269.81,25254380.33
550,2014-06-30,17824471153.0,8165179051.0,9659292102.0,1066457729.0
550,2014-12-31,19496527708.0,8898098902.0,10598428806.0,1851976842.0
550,2015-06-30,19559786236.0,8717142751.0,10842643485.0,1064286654.0
550,2015-12-31,21050725683.0,9069583612.0,11981142071.0,1801908037.0
550,2016-06-30,21307886144.0,9511337816.0,11796548328.0,540098065.0
550,2016-12-31,24493788810.0,12084552534.0,12409236276.0,955029749.0
550,2017-06-30,24199973727.0,11764394901.0,12435578826.0,405363598.0
550,2017-12-31,26383760753.0,13811358768.0,12572401985.0,128582676.0
550,2018-06-30,23232394299.0,12617336834.0,10615057465.0,191228764.0
551,2014-06-30,3292712861.75,1563791781.56,1728921080.19,53752536.49
551,2014-12-31,3282009607.14,1519716820.98,1762292786.16,67761302.18
551,2015-06-30,3236269946.53,1513330213.52,1722939733.01,39313774.97
551,2015-12-31,3318190851.81,1599681611.65,1718509240.16,42575079.0
551,2016-06-30,3394889579.08,1616436002.64,1778453576.44,61238112.47
551,2016-12-31,4011115424.89,1952396609.24,2058718815.65,98210789.05
551,2017-06-30,4080248558.51,1970906961.24,2109341597.27,92666200.74
551,2017-12-31,4217485918.06,2094784080.04,2122701838.02,150270406.23
551,2018-06-30,4137776491.4,2033482096.22,2104294395.18,106019944.06
552,2014-06-30,6092226422.77,3211401707.14,2880824715.63,210145811.96
552,2014-12-31,6301908041.76,3592955436.44,2708952605.32,364214997.98
552,2015-06-30,8609874161.05,2463547480.28,6146326680.77,139881733.3
552,2015-12-31,9257573877.37,3134551540.51,6123022336.86,186589876.34
552,2016-06-30,9368717325.74,3206717979.14,6161999346.6,89938470.05
552,2016-12-31,9041494705.1,2758518546.48,6282976158.62,243737447.45
552,2017-06-30,9935619512.13,3280412168.6,6655207343.53,332124018.42
552,2017-12-31,9811944917.78,2941613979.52,6870330938.26,761380924.79
552,2018-06-30,9728243960.57,2640937556.31,7087306404.26,399121122.0
553,2014-06-30,3147793687.52,1338400589.8,1809393097.72,392034492.41
553,2014-12-31,2934299657.47,926904223.48,2007395433.99,666918729.24
553,2015-06-30,3232902083.48,1162055889.1,2070846194.38,157621140.02
553,2015-12-31,2977268169.32,879885699.72,2097382469.6,183322523.38
553,2016-06-30,3043794012.4,941205398.83,2102588613.57,9227063.19
553,2016-12-31,2984883798.79,979825792.04,2005058006.75,-120428934.83
553,2017-06-30,3086403736.41,911096811.22,2175306925.19,214811132.76
553,2017-12-31,39613922000.0,20835909000.0,18778013000.0,1678573000.0
553,2018-06-30,41577798000.0,20034373000.0,21543425000.0,3069154000.0
554,2014-06-30,1013837413.11,97992728.09,915844685.02,9027246.22
554,2014-12-31,1094640501.29,176192045.73,918448455.56,17075016.41
554,2015-06-30,1043128932.32,120968004.78,922160927.54,8831094.9
554,2015-12-31,1062564032.16,148572854.44,913991177.72,14215986.29
554,2016-06-30,1078194759.25,162786008.71,915408750.54,4806131.22
554,2016-12-31,1085986848.8,167337230.98,918649617.82,24458468.2
554,2017-06-30,1125500543.98,205950963.42,919549580.56,4482777.19
554,2017-12-31,1165775712.41,244279347.2,921496365.21,8582873.62
554,2018-06-30,1221129169.78,298658612.45,922470557.33,4647032.01
555,2014-06-30,5893482753.41,3900361162.23,1993121591.18,92461658.56
555,2014-12-31,6403363384.41,3441848548.26,2961514836.15,307892670.7
555,2015-06-30,6975571003.27,3951389481.68,3024181521.59,94108646.08
555,2015-12-31,7371660930.73,4071152156.28,3300508774.45,421582123.35
555,2016-06-30,7761234209.62,4425054991.48,3336179218.14,65132161.68
555,2016-12-31,9498234489.39,4821056342.64,4677178146.75,308085710.58
555,2017-06-30,9734788287.93,4951993351.33,4782794936.6,105994080.18
555,2017-12-31,10719793873.77,5764091636.37,4955702237.4,380946187.75
555,2018-06-30,9590561274.46,4379172456.28,5211388818.18,251424256.57
557,2014-06-30,276532696.61,133601121.51,142931575.1,825199.47
557,2014-12-31,275954403.12,134891208.38,141063194.74,401730.3
557,2015-06-30,274134022.68,132975821.77,141158200.91,265214.74
557,2015-12-31,5471267181.63,1457321138.87,4013946042.76,74658687.76
557,2016-06-30,5131664909.98,1262472806.29,3869192103.69,-57827107.28
557,2016-12-31,5049395006.45,1112680569.1,3936714437.35,-36165560.37
557,2017-06-30,5020400591.56,1058870715.68,3961529875.88,33289962.42
557,2017-12-31,5043964812.09,1020219036.75,4023745775.34,109639115.78
557,2018-06-30,4892280016.49,817894822.39,4074385194.1,65189776.16
558,2014-06-30,5725611674.11,4746577772.67,979033901.44,58066966.32
558,2014-12-31,4678030329.38,2928913899.75,1749116429.63,193581289.72
558,2015-06-30,4337288769.46,2622873683.53,1714415085.93,2866380.54
558,2015-12-31,2830740115.15,1475687730.51,1355052384.64,-332131977.4
558,2016-06-30,2287453049.65,922138485.53,1365314564.12,90167409.61
558,2016-12-31,2544892439.96,1167469419.16,1377423020.8,113843148.52
558,2017-06-30,2429742735.22,1053512202.29,1376230532.93,7764683.12
558,2017-12-31,2552099167.62,1167388426.49,1384710741.13,80143481.24
558,2018-06-30,2839129182.19,1430910567.22,1408218614.97,34280504.29
559,2014-06-30,11311179822.31,7303051192.64,4008128629.67,424828460.83
559,2014-12-31,11903159996.07,7544416976.56,4358743019.51,812154374.84
559,2015-06-30,10374044536.09,6135781139.26,4238263396.83,516533491.21
559,2015-12-31,12746828768.67,8166090380.52,4580738388.15,870359640.83
559,2016-06-30,12451050127.59,7977060430.2,4473989697.39,563157903.73
559,2016-12-31,11517735216.88,6793877395.14,4723857821.74,971762016.77
559,2017-06-30,11019613058.41,6053484421.8,4966128636.61,503038551.51
559,2017-12-31,11529364252.34,6137062965.55,5392301286.79,1014621846.69
559,2018-06-30,12065799785.4,6754361327.52,5311438457.88,515757530.18
560,2014-06-30,4355308844.11,3092177559.69,1263131284.42,117248747.66
560,2014-12-31,4482561421.32,3210986518.33,1271574902.99,100950657.55
560,2015-06-30,5893637924.52,2309892867.34,3583745057.18,5360724.91
560,2015-12-31,6096353683.46,2330440369.04,3765913314.42,14497099.09
560,2016-06-30,6130964807.4,2379512125.52,3751452681.88,51007442.01
560,2016-12-31,6686798977.06,2887704151.77,3799094825.29,113093729.1
560,2017-06-30,6197799056.69,2407255762.25,3790543294.44,24788786.31
560,2017-12-31,17132164857.32,9091828506.97,8040336350.35,95991988.19
560,2018-06-30,18338404804.81,8355454087.2,9982950717.61,550136703.33
561,2014-06-30,1776638964.71,777926278.18,998712686.53,12894100.2
561,2014-12-31,1905924682.93,867520536.45,1038404146.48,46187443.11
561,2015-06-30,1866130703.82,828947808.33,1037182895.49,9947939.69
561,2015-12-31,2266404640.75,1140608535.86,1125796104.89,94793971.24
561,2016-06-30,2214914566.09,1057884430.43,1157030135.66,36323998.67
561,2016-12-31,2308463967.79,1057129408.91,1251334558.88,107558664.1
561,2017-06-30,2343166701.97,1074816352.27,1268350349.7,30268597.43
561,2017-12-31,2776047170.92,1374967581.47,1401079589.45,92895653.74
561,2018-06-30,2800427078.68,1382642850.66,1417784228.02,25084064.29
562,2014-06-30,40254077985.51,25154085756.16,15099992229.35,993316389.14
563,2014-06-30,4026646990.35,342860860.06,3683786130.29,293264223.14
563,2014-12-31,4257245047.33,443371144.02,3813873903.31,467231135.77
563,2015-06-30,5778932582.2,1411231116.25,4367701465.95,385677262.61
563,2015-12-31,8743858003.24,1089716821.07,7654141182.17,607704369.59
563,2016-06-30,8064110106.31,447903582.28,7616206524.03,375363969.28
563,2016-12-31,9504666886.7,1776306281.73,7728360604.97,684556211.34
563,2017-06-30,10193431039.51,2459432463.43,7733998576.08,357197225.0
563,2017-12-31,9448211891.02,1517082304.51,7931129586.51,459595105.05
563,2018-06-30,9878186762.91,1861417311.27,8016769451.64,272544548.12
564,2014-06-30,7572701164.83,5846878950.31,1725822214.52,39423346.76
564,2014-12-31,7466086748.74,5714773141.88,1751313606.86,67306710.55
564,2015-06-30,7641318447.41,5861276759.57,1780041687.84,38594184.2
564,2015-12-31,9142360099.03,6772018050.78,2370342048.25,-344361341.37
564,2016-06-30,9003662632.26,6583212189.52,2420450442.74,44828939.11
564,2016-12-31,47384052960.83,17134366037.76,30249686923.07,884028098.98
564,2017-06-30,51201841896.35,20609672414.91,30592169481.44,474420819.13
564,2017-12-31,55816626498.71,24538690739.86,31277935758.85,2139997598.95
564,2018-06-30,55305550233.47,23823108553.55,31482441679.92,729477309.71
565,2014-06-30,927100801.88,308741341.34,618359460.54,29448442.34
565,2014-12-31,953221762.3,315626547.43,637595214.87,44359125.19
565,2015-06-30,1070212141.85,292618520.19,777593621.66,153241276.62
565,2015-12-31,1060817685.55,283206107.81,777611577.74,144958445.31
565,2016-06-30,1329496638.94,523153138.25,806343500.69,36255158.22
565,2016-12-31,1332665922.62,350192844.72,982473077.9,225945998.76
565,2017-06-30,1602384476.56,601128669.93,1001255806.63,39365366.19
565,2017-12-31,1571040505.02,525398762.26,1045641742.76,58074881.69
565,2018-06-30,1501645677.76,440786757.18,1060858920.58,30835633.94
566,2014-06-30,3655326670.49,1991853274.57,1663473395.92,99755248.01
566,2014-12-31,3673372925.95,1944883639.74,1728489286.21,177876205.49
566,2015-06-30,4481029779.31,2152588403.4,2328441375.91,133799115.54
566,2015-12-31,4882199213.27,2345595202.14,2536604011.13,221843241.96
566,2016-06-30,4946113622.33,2302025211.04,2644088411.29,112052671.02
566,2016-12-31,9607288032.75,3977171446.37,5630116586.38,158872097.53
566,2017-06-30,11192113838.26,5658558819.6,5533555018.66,128771287.56
566,2017-12-31,10547363341.37,5470190473.08,5077172868.29,110311608.19
566,2018-06-30,10070042669.55,5185029023.32,4885013646.23,177974280.96
567,2014-06-30,293809386.91,55857372.53,237952014.38,5746136.91
567,2014-12-31,315632012.42,78047747.42,237584265.0,4958420.65
567,2015-06-30,218523923.42,9114355.66,209409567.76,13795254.95
567,2015-12-31,228992997.69,10613421.98,218379575.71,24360315.73
567,2016-06-30,326647643.67,107121089.97,219526553.7,-628133.4
567,2016-12-31,1280406193.49,1061504711.63,218901481.86,2511058.97
567,2017-06-30,1689674556.45,1436550756.21,253123800.24,43143110.69
567,2017-12-31,3586666027.97,3291885331.28,294780696.69,84790943.54
567,2018-06-30,5763574110.61,1692536830.69,4071037279.92,60383500.91
568,2014-06-30,13988013454.06,4146601403.47,9841412050.59,1307883775.85
568,2014-12-31,13170818969.48,3377487008.92,9793331960.56,1192350586.74
568,2015-06-30,13590221078.7,3586986513.28,10003234565.42,1344359767.77
568,2015-12-31,13181673694.79,2819324446.4,10362349248.39,1933610509.19
568,2016-06-30,13323160280.61,2981357000.32,10341803280.29,1517999791.67
568,2016-12-31,13674035552.67,2549401187.65,11124634365.02,2539975826.57
568,2017-06-30,13788082338.75,2507932266.41,11280150072.34,1957073268.4
568,2017-12-31,19755761074.2,4443166862.1,15312594212.1,3428205116.97
568,2018-06-30,20469045840.59,4837731882.17,15631313958.42,2718476566.6
570,2014-06-30,3010826659.91,1158555384.11,1852271275.8,40631215.38
570,2014-12-31,3166783758.18,1213638012.84,1953145745.34,83292199.15
570,2015-06-30,3393725938.24,1255658961.86,2138066976.38,44889432.15
570,2015-12-31,3232406102.2,1211905337.72,2020500764.48,83631410.45
570,2016-06-30,3204416788.95,1211185622.3,1993231166.65,35496956.46
570,2016-12-31,3724857266.71,1382377147.22,2342480119.49,70044698.51
570,2017-06-30,3814165961.66,1490111585.08,2324054376.58,30342942.39
570,2017-12-31,3722905285.05,1456535270.88,2266370014.17,33703679.37
570,2018-06-30,3694504040.78,1552265572.47,2142238468.31,22684518.75
571,2014-06-30,3988434546.55,1138238695.96,2850195850.59,80651845.98
571,2014-12-31,4466387987.38,1585082129.36,2881305858.02,121221736.68
571,2015-06-30,4888555534.01,1971037130.95,2917518403.06,68061384.7
571,2015-12-31,4884312537.49,2005735901.47,2878576636.02,65371593.49
571,2016-06-30,5104378175.03,2157244808.65,2947133366.38,26990563.51
571,2016-12-31,4993407626.0,2097856817.28,2895550808.72,9069534.62
571,2017-06-30,4813078692.58,1931110229.94,2881968462.64,58070128.85
